hot_inlet_temperature_k,cold_inlet_mass_flow_kg_s,hot_outlet_temperature_k,cold_outlet_temperature_k,hx_1_heat_load_kw,hot_outlet_pressure_pa,cold_outlet_pressure_pa,hot_outlet_mass_flow_kg_s,cold_outlet_mass_flow_kg_s,hx_1_logarithmic_mean_temperature_difference_lmtd_k,hot_inlet_temperature_k_noisy,cold_inlet_mass_flow_kg_s_noisy,hot_outlet_temperature_k_noisy,cold_outlet_temperature_k_noisy,hx_1_heat_load_kw_noisy,hot_outlet_pressure_pa_noisy,cold_outlet_pressure_pa_noisy,hot_outlet_mass_flow_kg_s_noisy,cold_outlet_mass_flow_kg_s_noisy,hx_1_logarithmic_mean_temperature_difference_lmtd_k_noisy
569.11,1.77273,360.859,2011.51,136.324,500000,100000,1,1.77273,136.324,555.9483931770696,1.782300952684785,369.75260919441416,1998.45347300449,156.71825910565218,452909.12720835337,93117.25567241674,1.0408098022022656,1.7601996612035713,119.273771753317
425.675,1.86364,371.228,2011.51,92.6988,500000,100000,1,1.86364,92.6988,431.9872397588897,2.0434132368251645,379.210731446808,2103.785295235852,89.71582782799648,534019.0252297982,93167.5801696068,1.0480725612649122,1.916254261746144,107.78036736805178
526.685,1.86364,363.583,2011.51,124.874,500000,100000,1,1.86364,124.874,554.93979670084,1.769600431849579,398.7785715544665,1718.8444541588854,142.56394083512,490935.50817357807,105047.01516510826,0.9837894301334736,1.796254352681784,125.9626008966481
484.261,1.95455,366.535,2011.51,112.459,500000,100000,1,1.95455,112.459,516.1134680239473,2.013787494783146,398.3191972152896,2510.4055600624706,118.03891077015642,511923.9064981783,103114.08279048932,1.0473168992627355,2.052320041154872,123.92582584398602
542.847,2.04545,362.398,2011.51,129.856,500000,100000,1,2.04545,129.856,535.0259247247362,2.0053598320088986,408.2223649387439,1904.4972907413287,119.46513420656916,518105.9284683181,100895.19127321705,0.9410888942917872,2.0495757003033748,139.51646451809452
441.837,2.04545,369.779,2011.51,98.8027,500000,100000,1,2.04545,98.8027,492.0392869789045,1.9159179076167256,351.72869205354,2056.046963055184,99.57673240372696,483503.2919760618,102063.25315745336,1.000389531587559,1.9370905696093723,109.33253453707523
500.423,2.13636,365.27,2011.51,117.778,500000,100000,1,2.13636,117.778,517.7103867015537,2.163264190730435,423.6291632793743,1935.2782876696567,119.19437170951858,481218.5963982424,97277.80951222446,1.0321053930754938,2.031226333021898,146.02006893797204
559.009,2.22727,361.254,2011.51,134.665,500000,100000,1,2.22727,134.665,535.5764081911315,2.543500346473211,397.7361698910421,2185.074918811536,159.03748099686464,515936.6177622953,109107.41321860431,0.9368773023285252,2.157505466894504,128.0686772372628
457.998,2.22727,368.408,2011.51,104.576,500000,100000,1,2.22727,104.576,491.27786307382667,2.3379655461265574,296.64861541357465,2034.9434268352804,106.9973308369362,501771.2542283626,96542.74791016504,0.982973020138538,2.181208402111792,97.25611343104494
516.584,2.31818,364.064,2011.51,122.853,500000,100000,1,2.31818,122.853,433.38772433797374,2.4348135239114463,258.23882126992004,2163.3938362246754,147.4289966947231,435302.43965225056,105438.34771102369,0.9466848879621206,2.390138617570431,121.30658063605114
474.16,2.40909,367.091,2011.51,110.118,500000,100000,1,2.40909,110.118,470.1204942741767,2.2050353453996343,390.5432214311927,1748.369469607048,119.72380755164669,491756.070706518,97690.37233941029,1.0189768029090311,2.539413454314332,121.4734534618796
431.736,2.5,370.448,2011.51,95.9842,500000,100000,1,2.5,95.9842,438.7313542568132,2.3517684588451413,397.6984723656254,1964.593848084832,98.69100501957094,489434.0984359353,103772.40063724198,1.0176220893555228,2.579426382160129,97.34380881740988
532.746,2.5,362.892,2011.51,127.779,500000,100000,1,2.5,127.779,543.7089995310947,2.6949677434104955,409.3659657799685,2028.814343576215,119.24381120426348,549065.108965632,99717.02418924772,1.0624405199177298,2.61180140038702,112.1448264028041
490.322,2.59091,365.837,2011.51,115.397,500000,100000,1,2.59091,115.397,562.0872463140854,2.510179794463259,421.07743538395454,1518.6203139497584,105.85847417463584,479709.28520115046,89444.52520453162,0.9860340887725748,2.4372053125029907,103.08345476907668
548.908,2.68182,361.756,2011.51,132.553,500000,100000,1,2.68182,132.553,495.26341315475474,2.7750491143763227,434.5029930634906,1907.436995605845,138.37656879771535,493394.2215590688,105741.418625138,1.1108481731831523,2.515593759938368,122.61084769295972
447.897,2.68182,369.063,2011.51,101.818,500000,100000,1,2.68182,101.818,479.8960540378287,2.979545178261733,397.7685264454559,2119.7899237373217,94.86687511735713,469736.5941487976,97725.01774075947,0.9892865572014627,2.748984777307317,91.24036233029946
506.483,2.77273,364.619,2011.51,120.517,500000,100000,1,2.77273,120.517,512.9977242242409,2.9291123360873854,329.0993724198233,2270.679196056993,109.1540917803005,486989.4906434374,102414.04190304418,1.030917023295698,2.9844902145607515,137.31799603887114
565.069,2.86364,360.669,2011.51,137.121,500000,100000,1,2.86364,137.121,580.7730028787925,2.8817175683669265,391.50013836688,2116.3148923854005,137.52686229964817,490299.7747852173,103109.60442298996,1.1339633433437,2.6430391824573096,141.88354065911136
464.059,2.86364,367.735,2011.51,107.406,500000,100000,1,2.86364,107.406,484.3110997751662,3.099774512057675,401.394457515058,2168.0317180180987,118.48491281036114,543589.9125640688,100791.65853985609,0.9369269758854606,2.939046772435831,89.8830796439541
522.645,2.95455,363.454,2011.51,125.417,500000,100000,1,2.95455,125.417,495.0496102372748,2.9088536750836846,287.5199736997729,2094.204997528391,97.1842935632714,523590.16493273387,105098.30580360504,1.105778905054989,2.8703084637473224,120.46027956961396
480.221,3.04545,366.467,2011.51,112.743,500000,100000,1,3.04545,112.743,441.03460899488647,2.9199985785781464,290.4197116749389,2132.8822692115605,122.66658942832976,484612.44390560087,98390.69791720214,0.94092292632597,2.8861240051192607,112.61847330783456
538.807,3.13636,362.315,2011.51,130.203,500000,100000,1,3.13636,130.203,530.100749977292,3.28435993329466,281.1655997693082,1954.0565392003948,93.46471961191484,495662.868528627,98634.05723890696,1.0045195561513292,2.9815976647091493,117.5615945246352
437.796,3.13636,369.78,2011.51,98.7971,500000,100000,1,3.13636,98.7971,463.77338348875776,3.2115558874593293,341.047715707483,2054.325446392041,99.0395860455478,508886.7489494492,96819.98888405936,0.9757894315623918,3.4329482272298497,80.79825333065216
496.382,3.22727,365.24,2011.51,117.906,500000,100000,1,3.22727,117.906,499.9417183054928,3.170440930259854,325.61786737005605,2252.075975359194,117.039589190623,473991.4217316039,98719.03613824764,1.0440957759953975,3.3486381903799587,109.53277616828493
554.968,3.31818,361.208,2011.51,134.857,500000,100000,1,3.31818,134.857,566.0851644373091,3.331798955430288,371.8159995262934,2228.735292313419,140.88320554561622,479527.06271370425,101488.75040284684,1.003593816804655,3.421431791520042,142.70034651642055
453.958,3.31818,368.435,2011.51,104.463,500000,100000,1,3.31818,104.463,432.3743233486322,3.1736859912191364,404.5450056087634,1911.8744494473872,116.67376256941957,474470.8756651818,94472.11481149268,1.0695759876326605,3.254172731830512,109.62561721104126
512.544,3.40909,364.052,2011.51,122.903,500000,100000,1,3.40909,122.903,517.5432753831901,3.347081289897614,348.17857199755065,1580.5059080967528,136.41505692858507,510439.8031834501,98555.72238373176,0.9679691142418962,3.354209363136265,141.1079784477052
470.12,3.5,367.139,2011.51,109.915,500000,100000,1,3.5,109.915,474.60768381652207,3.6791479089032673,351.8490287765646,1858.6175532463687,122.10163446102952,482449.833081601,106828.2948211795,1.0342049894713607,3.2720975127185907,129.2287711023846
571.13,3.5,360.148,2011.51,139.311,500000,100000,1,3.5,139.311,580.3133289271547,3.479491919038706,297.4740877233866,2288.51854886762,123.43649064904046,535489.774594264,100001.9119481338,0.9954591318445116,3.5862302669394235,150.4416506664212
528.706,3.59091,362.914,2011.51,127.686,500000,100000,1,3.59091,127.686,547.0474311498016,3.3517322407763177,377.60480821928434,2103.7461323270145,143.2629348178254,449286.52836326015,99738.25608094,0.9694589370467224,3.716649660711094,128.6694735711111
427.695,3.59091,370.554,2011.51,95.5378,500000,100000,1,3.59091,95.5378,416.65128117287526,3.547207462779673,337.4359110730175,1795.449902818389,106.83015949585752,506486.0718812885,100882.917261089,1.0111241961320463,3.4563183702329017,101.55063673602308
486.281,3.68182,365.901,2011.51,115.125,500000,100000,1,3.68182,115.125,547.0032762545286,3.5930652583749763,397.2493184784449,1970.217396281973,138.0295573028552,517198.7090896663,100100.21908074536,1.0061505820710384,3.4622943049574664,111.2472016032421
443.857,3.77273,369.172,2011.51,101.357,500000,100000,1,3.77273,101.357,450.9761494977652,3.787670563257764,342.45174451452505,1975.7431176877424,104.22838432497936,504364.9329441861,104927.1001810211,1.0462287803678432,3.475318230798705,81.3843771233211
544.867,3.77273,361.798,2011.51,132.378,500000,100000,1,3.77273,132.378,556.0472152436521,3.614821192394606,349.57164022817284,2151.946843060676,145.37426079538213,431370.32445248176,94346.40258191706,0.97222698093666,3.583011923838134,135.40169543777608
502.443,3.86364,364.698,2011.51,120.185,500000,100000,1,3.86364,120.185,456.4774589860703,3.6772855176620753,426.97699303724,2085.5539617840504,138.8681647290145,463718.2561250678,100529.10783730364,0.9889891594100024,3.8776918540386296,122.3091935537239
561.029,3.95455,360.726,2011.51,136.883,500000,100000,1,3.95455,136.883,503.1065349063212,3.739606858336161,399.9517259371152,1776.0095808984358,138.99822493845926,506425.5246933392,95155.68021691982,0.9284248379528168,3.960587637419415,133.5341706038126
460.019,3.95455,367.858,2011.51,106.891,500000,100000,1,3.95455,106.891,405.4685816238527,3.839797856173437,371.44859355789714,2177.237173141263,123.48210171908433,519846.9629313829,95471.21938989664,1.064790611047664,3.8858679238071416,95.45070061630508
518.605,4.04545,363.544,2011.51,125.039,500000,100000,1,4.04545,125.039,516.4633538729972,4.340528993657528,414.2595927892036,2145.280768980164,104.53685109152268,529684.6211042524,106142.75801915357,1.0043156389522918,4.295862973120825,127.05006880382402
476.18,4.13636,366.587,2011.51,112.238,500000,100000,1,4.13636,112.238,481.3860594345845,4.053771363323824,370.4406027413805,2314.6414124677835,126.16642969097074,471994.0822603612,96564.24810842796,1.0306821447919654,4.182894939243534,92.36800941779782
433.756,4.22727,369.956,2011.51,98.0574,500000,100000,1,4.22727,98.0574,391.0945856825425,4.119841299795818,312.93254873825737,1820.1191118575152,113.72741537426646,504663.5423292553,94025.81373483891,0.977560864392336,4.433624217324965,80.86107390809991
534.766,4.22727,362.415,2011.51,129.784,500000,100000,1,4.22727,129.784,520.6236751805859,4.134053661710758,303.9633488011943,2108.985808889048,110.69779081559092,480541.8605509093,98090.15239413315,0.949031252361724,4.546368956802793,110.61049307773422
492.342,4.31818,365.374,2011.51,117.345,500000,100000,1,4.31818,117.345,531.4931236879341,4.168404684008503,403.1946726196623,1943.479580166392,115.06919915004784,495522.2952230639,98190.59643411046,0.9916742621198767,4.35391334155279,100.34316605337833
449.918,4.40909,368.609,2011.51,103.73,500000,100000,1,4.40909,103.73,400.51412814931774,4.5974964364338,369.1732141247229,2143.6931427166887,128.08091128756007,506492.4751985463,108715.99865495652,1.0278104526102536,4.099544450726677,105.13154177920588
550.928,4.40909,361.316,2011.51,134.404,500000,100000,1,4.40909,134.404,560.2595678414399,4.550726382881943,322.7047594478914,2059.4477445572284,138.45099430137512,520521.9578438867,94236.27185725968,0.9224741290938272,3.8606669353249226,135.00310542607625
508.504,4.5,364.19,2011.51,122.322,500000,100000,1,4.5,122.322,480.5638344402847,4.40886353558725,346.1326499568354,1969.181673189554,146.95849439462552,506867.9519565762,102746.5442307248,1.016315391750623,4.559325848585389,113.78964791311688
567.089,4.59091,360.262,2011.51,138.834,500000,100000,1,4.59091,138.834,580.8333843391025,4.695904282204502,437.1104266579285,2191.486560006875,148.31603645325015,453258.3265290381,105383.65542244236,0.9825447581931206,4.646997077110267,145.94570556945726
466.079,4.59091,367.314,2011.51,109.181,500000,100000,1,4.59091,109.181,464.1514132188673,4.654770613095934,352.9398863533765,2378.1446636682203,124.76398476424836,449770.180489441,93355.66966676783,1.0441426397155216,5.288668474023382,103.76374361207706
524.665,4.68182,363.055,2011.51,127.094,500000,100000,1,4.68182,127.094,504.8458089240263,4.749862410039327,404.4210640461302,2115.625475117535,113.96196740558015,489608.5883417753,100492.26475324218,1.0483964793291434,4.592540338113622,137.41341183923203
423.655,4.68182,370.774,2011.51,94.6089,500000,100000,1,4.68182,94.6089,422.7478830195222,4.489194099478419,416.2094268641276,1837.3657890442264,116.2666822939884,499185.1504489658,100092.43444806292,1.0641045360215675,4.495024708952064,83.25895376801792
482.241,4.77273,366.074,2011.51,114.397,500000,100000,1,4.77273,114.397,492.6299761904115,4.517327987689,346.8195304325746,2036.65907634533,133.47705845518396,506087.78254758345,98505.4856844678,1.0386455276197482,4.7027236952009295,119.6211500961259
439.817,4.86364,369.387,2011.51,100.453,500000,100000,1,4.86364,100.453,450.9353371788264,4.932326698522569,381.1889429603929,1829.1400335600504,94.27790252490723,456204.7050422468,101235.5279928578,1.009131249105902,4.775551367116594,105.56643340291065
540.827,4.86364,361.942,2011.51,131.772,500000,100000,1,4.86364,131.772,565.8478715096182,5.046977843837554,354.7813418526007,2079.5395068610287,132.26137353859164,499091.1232840826,103328.04638401592,1.0549224051741255,5.301674647141813,123.66969921472248
498.403,4.95455,364.871,2011.51,119.457,500000,100000,1,4.95455,119.457,489.761400291237,4.558139108463627,348.2156781503621,2076.385018324713,161.2451676421872,486214.5505877408,97931.51385265496,1.0486554883242094,4.937069772168044,131.34682011678652
373.15,5.0,375.574,2011.51,74.3736,500000,100000,1,5.0,74.3736,368.7731905590532,4.854208570686011,402.224769401184,1976.7317091749912,69.9105631394951,544312.3737891999,98776.70984648264,1.138195694143281,5.441208716556111,83.74009019177001
375.17,0.5,378.441,2011.51,62.2757,500000,100000,1,0.5,62.2757,348.6197679352473,0.5351411899376991,306.1745587999237,2114.5646969784234,63.9868348922524,493173.0837766418,100460.54961341084,0.9420176642306088,0.4675007038411576,48.749683260023374
375.17,5.0,375.36,2011.51,75.2798,500000,100000,1,5.0,75.2798,353.7295916681443,5.07675076500134,356.153058823922,2062.8845487269564,78.72251750572141,520530.48337539606,99679.39850691496,1.0083080440845895,4.905433685139878,83.64802713438782
377.19,0.5,378.234,2011.51,63.1484,500000,100000,1,0.5,63.1484,383.93769072248847,0.5072933181344578,363.5919085144816,1477.0972541088242,65.5272514737243,504516.1132749079,98529.27601431785,1.0180509643975302,0.4909827086610093,77.45956534818552
377.19,5.0,375.146,2011.51,76.1824,500000,100000,1,5.0,76.1824,389.0644851442584,5.111439962804282,410.3858296034194,1746.1107229940694,81.48951129438039,493271.5665107501,93757.0698651118,1.0394316684075589,4.923023303581171,77.08186578213
379.211,0.5,378.029,2011.51,64.0117,500000,100000,1,0.5,64.0117,363.4927986456616,0.5476872668138317,391.0093949962833,1988.5121850931148,64.31408288031233,480662.223774981,91057.45370899235,1.0645965523201528,0.5112793668853755,69.77813865431072
379.211,5.0,374.936,2011.51,77.0661,500000,100000,1,5.0,77.0661,402.6806780739884,4.5325670845112525,401.95865878177744,2232.969395724091,65.44862048618891,551125.0227770355,104822.44116010625,0.9403808590420478,4.9628301730377045,77.72629934135217
381.231,0.5,377.827,2011.51,64.866,500000,100000,1,0.5,64.866,350.83873746050824,0.4984174194304666,357.6411382759835,2191.102262718549,52.24876524345423,484326.5470613847,102356.568809885,1.003776204409866,0.51990765845388,59.704779582793606
381.231,5.0,374.728,2011.51,77.9417,500000,100000,1,5.0,77.9417,354.87269378823675,5.03387284307919,332.1255224618652,2059.573936110792,82.41676443633965,491129.7222299052,92830.06607400764,1.091030671262085,5.069464179427594,65.00379417579215
383.251,0.5,377.627,2011.51,65.7115,500000,100000,1,0.5,65.7115,400.9989235634524,0.538533028620033,336.11640649518296,1951.0222090862896,56.66626639611001,522202.68930765474,86344.1428333099,0.9974136728257712,0.4653987677982189,60.22806329619995
383.251,5.0,374.523,2011.51,78.8094,500000,100000,1,5.0,78.8094,390.4810395629966,5.089712018169729,378.6179185145989,1847.368940409242,77.58085894148772,532559.6691571828,103954.06791605472,1.05545140261753,4.827711933359481,78.45416451050056
385.271,0.5,377.429,2011.51,66.5485,500000,100000,1,0.5,66.5485,399.8532880661786,0.5297201560298289,320.4806750186403,1821.7821461958235,88.17751170836783,503448.9705317925,94805.78454782622,1.002258899175711,0.4847824327649929,75.04033640509289
385.271,5.0,374.319,2011.51,79.6691,500000,100000,1,5.0,79.6691,381.7091284495237,4.4789170946643,387.888475925534,2425.283289308817,80.73014081698291,459564.04864744464,100710.81400652592,0.9324501554055328,4.846366353300371,77.84807052122899
387.291,0.5,377.232,2011.51,67.3773,500000,100000,1,0.5,67.3773,377.168703933008,0.4860442434400553,424.9593506900267,2191.324768889071,58.260166954278205,538180.5089829676,89511.52817361621,0.937369554561292,0.4907076015942562,64.44080191973597
387.291,5.0,374.117,2011.51,80.5186,500000,100000,1,5.0,80.5186,387.8672142510723,5.305701980533352,340.7955909994518,2053.854711068046,70.13550938850338,491028.6733362413,92535.45275452518,1.0093097455976594,4.746555489810612,87.75850994391314
389.312,0.5,377.038,2011.51,68.1982,500000,100000,1,0.5,68.1982,407.5762572536064,0.4858048039453974,329.64232228425857,2170.021008012905,66.21527759428626,489633.19420215633,99108.5638681458,1.017094007412627,0.5067428406082185,63.55748302221813
389.312,5.0,373.917,2011.51,81.3645,500000,100000,1,5.0,81.3645,373.4098570028309,4.906402491698271,322.9883947395232,1835.03167300988,74.42583352336335,487227.82636647485,101277.1164988617,1.0097584763366103,4.940422504083755,62.09743417207053
391.332,0.5,376.845,2011.51,69.0117,500000,100000,1,0.5,69.0117,398.5456831653925,0.4768371686305063,379.6549093967189,1999.8590920624565,82.6102109682997,504662.280307343,102609.33857841372,1.0343958871994596,0.5199199776919596,71.1457675954089
391.332,5.0,373.718,2011.51,82.2018,500000,100000,1,5.0,82.2018,402.5354982496834,4.928801110838141,290.1305446628661,2184.2128902441004,74.2512486549383,453485.1763351373,92612.93169986836,1.096325102268113,4.993702175675351,88.48887794712873
393.352,0.5,376.654,2011.51,69.8174,500000,100000,1,0.5,69.8174,420.8739629845989,0.470545507816643,471.2368118617633,1746.0946669927807,63.82924959106274,497928.2811215992,93869.5669553586,0.9621650324663812,0.4781285278155497,63.70292228702776
393.352,5.0,373.522,2011.51,83.0312,500000,100000,1,5.0,83.0312,400.16659674857135,4.950332716544274,453.52976397133375,2008.012609968638,71.78073477008725,551152.5620908627,92409.35773426574,0.9405152917854148,5.197191862856094,86.7222247719891
395.372,0.5,376.465,2011.51,70.6161,500000,100000,1,0.5,70.6161,415.10126265777154,0.5092716948117756,350.69108434055534,1835.297036285197,77.62975690674222,494051.30464190623,104519.93222579088,0.9613509883674888,0.5502844873990113,74.44123902205759
395.372,5.0,373.327,2011.51,83.8535,500000,100000,1,5.0,83.8535,422.33914650398094,4.989417026084947,370.3565472303152,1864.5121009980487,99.0435783576702,560163.2534907025,109188.21517050295,0.9777374914436952,5.163036516993212,95.14256521981429
397.392,0.5,376.277,2011.51,71.4081,500000,100000,1,0.5,71.4081,399.8801607778129,0.5226708536593232,448.33045224197593,2031.904655260608,63.45235832442568,563996.4935634289,110781.36124561664,1.0379261380097788,0.4871566330742878,68.86085068104367
397.392,5.0,373.133,2011.51,84.6694,500000,100000,1,5.0,84.6694,403.7840067299923,4.88825561179849,361.8918204450761,2002.5548685293163,76.09135125258372,546229.681553648,104207.7723725798,0.940691849855464,4.901837722459587,76.01214638019452
399.413,0.5,376.091,2011.51,72.1935,500000,100000,1,0.5,72.1935,386.0707993819535,0.5054827228283013,369.1538333677053,2142.8099381505654,77.45249110562563,513589.5191072303,97448.4030330754,1.0499743623461455,0.504603197121962,70.76007175818906
399.413,5.0,372.941,2011.51,85.4794,500000,100000,1,5.0,85.4794,386.2943942676599,4.947366264911752,395.9771698148318,2329.518955734013,99.0849938265903,467466.4003034624,97620.8379461406,0.9824032726249392,5.085629149783498,90.46579704433024
401.433,0.5,375.906,2011.51,72.9726,500000,100000,1,0.5,72.9726,380.419769174452,0.4960212632115568,380.4548100573893,1890.3810214738369,81.72419108650598,527649.2813261772,99192.4318355694,1.0288059242364027,0.5434607332937103,82.76990516182533
401.433,5.0,372.751,2011.51,86.2796,500000,100000,1,5.0,86.2796,413.3259935399339,4.8914916614191,332.9289605886636,2178.507448613578,77.20366216915966,512942.1503126087,101792.51856438372,1.01965726841927,5.346350549516049,93.14937306991168
403.453,0.5,375.723,2011.51,73.7456,500000,100000,1,0.5,73.7456,419.1546055631329,0.5138406852339558,414.75146294028303,1900.749236181739,72.06351868368561,497183.8007595209,98180.86889607317,0.9971323692906598,0.4850094805483493,69.73905440098422
403.453,5.0,372.562,2011.51,87.0756,500000,100000,1,5.0,87.0756,388.7672514676141,4.969875646525161,323.03012157566616,1997.659488107554,65.23340960158787,518144.63823285874,111267.21128588132,0.9839606429551764,5.202215729619863,97.7097993650526
405.473,0.5,375.541,2011.51,74.5128,500000,100000,1,0.5,74.5128,401.76502156679487,0.4536016678202891,390.740928289369,1991.718385585394,100.41890708355264,500348.4525136379,100505.1031444878,0.9852335178083188,0.4543057373198056,67.93045865299825
405.473,5.0,372.375,2011.51,87.8656,500000,100000,1,5.0,87.8656,409.11377819341976,4.635988376663391,401.42853439797096,2134.9696434203,84.54101913534419,486917.4127700902,91533.98882474827,0.9547758791640092,4.818985992607318,79.49762744307552
