hot_inlet_temperature_k,cold_inlet_mass_flow_kg_s,hot_outlet_temperature_k,cold_outlet_temperature_k,hx_1_heat_load_kw,hot_outlet_pressure_pa,cold_outlet_pressure_pa,hot_outlet_mass_flow_kg_s,cold_outlet_mass_flow_kg_s,hx_1_logarithmic_mean_temperature_difference_lmtd_k,hot_inlet_temperature_k_noisy,cold_inlet_mass_flow_kg_s_noisy,hot_outlet_temperature_k_noisy,cold_outlet_temperature_k_noisy,hx_1_heat_load_kw_noisy,hot_outlet_pressure_pa_noisy,cold_outlet_pressure_pa_noisy,hot_outlet_mass_flow_kg_s_noisy,cold_outlet_mass_flow_kg_s_noisy,hx_1_logarithmic_mean_temperature_difference_lmtd_k_noisy
411.534,0.5,375.004,2011.51,76.7815,500000,100000,1,0.5,76.7815,425.875021695296,0.5158145699910549,384.0703550774176,1738.8573967544462,57.81720493574369,507469.63279097824,102711.44115648986,0.9261938023242456,0.4939202553645866,82.1937630191254
411.534,1.0,373.321,2011.51,83.8776,500000,100000,1,1.0,83.8776,457.4467937181619,0.9342625569844788,366.8773582996441,2087.248329572779,116.6267790563459,470187.48301034153,107297.07019126564,0.989427848261178,0.9594115038972556,91.02990901734078
411.534,1.5,372.713,2011.51,86.4401,500000,100000,1,1.5,86.4401,389.4604885822597,1.510045641221401,343.5316936095152,2014.167032738923,90.9271709877322,469146.8328764483,100077.54179026162,0.934394414472245,1.4847834587006503,89.4965114162077
411.534,2.0,372.4,2011.51,87.7601,500000,100000,1,2.0,87.7601,409.35393249799006,2.0906870534610285,398.7260354064709,2136.791472202122,108.51692844588553,512039.9413736106,107968.86846096592,1.0286330989638104,2.0419313432193578,114.19496768331486
411.534,2.5,372.209,2011.51,88.5646,500000,100000,1,2.5,88.5646,424.323898306001,2.752221976646883,341.6660767615499,2008.3442086883863,87.93082273328385,511009.56805019657,105041.54606191594,0.988813662358438,2.371079383482752,100.4893244914754
411.534,3.0,372.08,2011.51,89.1062,500000,100000,1,3.0,89.1062,439.815400311748,2.92635765754022,326.07669376625256,1930.0543271098643,72.42327909432194,526152.6254285667,95396.4639163874,0.9564801718589436,2.9132075882213675,92.4187612362943
411.534,3.5,371.988,2011.51,89.4957,500000,100000,1,3.5,89.4957,407.4734265268622,3.513630002221618,365.52234589664346,1830.6589707115136,93.3339369686929,463272.4001037239,105211.1084678685,0.9701663749489472,3.588829682231848,92.3037273226523
411.534,4.0,371.918,2011.51,89.7892,500000,100000,1,4.0,89.7892,431.0309677531634,3.717839542981808,356.7475047781576,2366.147599383084,88.99522108292977,526842.4560166755,109053.48598657222,0.9791601590307706,4.335458310985017,84.55813096795949
411.534,4.5,371.864,2011.51,90.0184,500000,100000,1,4.5,90.0184,398.3344256595759,5.0728622705871285,440.8974100120972,2101.582793062019,88.7634317886471,499809.6495014924,84580.11396765205,0.9533752625387492,4.42467778219293,94.62016717346704
411.534,5.0,371.82,2011.51,90.2022,500000,100000,1,5.0,90.2022,396.20636174861113,4.763421544313051,384.9705147200931,2145.3596369833244,77.83826130177833,473448.5738155778,96608.7570202375,1.022493027283248,5.452137322490683,97.16639985174908
413.554,0.5,374.828,2011.51,77.5203,500000,100000,1,0.5,77.5203,399.5928661835622,0.5293703514396423,323.94013459246906,2158.7554028753866,72.14382166125942,540476.8945202577,107851.81729784654,0.9664935845071796,0.5082961087844898,77.81613186829348
413.554,1.0,373.141,2011.51,84.6362,500000,100000,1,1.0,84.6362,397.7826058462414,1.0393771662163434,431.5219408869405,1842.426543093914,92.4841352513174,487966.0651489001,100256.58200192932,0.97632285024511,1.029370821523167,81.75416850826711
413.554,1.5,372.532,2011.51,87.203,500000,100000,1,1.5,87.203,441.6892902471728,1.540994229426648,312.69885760084355,1898.752985188432,94.22579398833194,491007.36581315467,92250.41785479114,1.0375331583788825,1.46310554790623,79.73540989404499
413.554,2.0,372.218,2011.51,88.525,500000,100000,1,2.0,88.525,424.0059603101997,1.992124711375536,377.3163849464237,1782.6415324710158,86.32870634192494,504102.5965257876,94622.6805278842,0.9434990495357874,2.0041151059874776,86.45157427955486
413.554,2.5,372.027,2011.51,89.3307,500000,100000,1,2.5,89.3307,396.54824736418055,2.7089078075379542,319.9237856432017,1803.660623057303,73.16563679042372,518676.98694137466,98717.11860578264,1.0027068770428431,2.3466802027852345,121.43949309453316
413.554,3.0,371.898,2011.51,89.8731,500000,100000,1,3.0,89.8731,396.6136317540368,3.0359200483170654,306.3499692345012,1970.166245833169,90.67257294943782,525345.7281387497,110159.069799602,0.9539682333581174,2.9033074964284435,80.92510036880313
413.554,3.5,371.806,2011.51,90.2631,500000,100000,1,3.5,90.2631,363.12487044630745,3.560676702842341,359.0088445395379,1850.867993245604,83.4431789075142,471277.738354505,104533.9243925172,1.0605704924545047,3.343918940130999,107.80934423550524
413.554,4.0,371.736,2011.51,90.5571,500000,100000,1,4.0,90.5571,438.4475612264456,4.087968577294566,395.6956003051002,1672.8019282833711,96.02664811149606,554676.9770773135,100414.86584616629,0.9869621003967612,3.684623409170296,86.34908576838701
413.554,4.5,371.682,2011.51,90.7865,500000,100000,1,4.5,90.7865,404.1818653727448,4.778087220501323,397.12827878791967,1889.442366258544,117.49098296602828,513012.9949164671,100853.83072376488,1.027238355725283,4.071176349510352,90.24530235075106
413.554,5.0,371.638,2011.51,90.9706,500000,100000,1,5.0,90.9706,430.4660769817441,5.040555804224708,346.3306847034972,2279.0926825350543,74.57453725380589,493831.8057912832,90332.35200924176,1.0044291926603317,5.099721403243859,82.123933202895
415.574,0.5,374.653,2011.51,78.2592,500000,100000,1,0.5,78.2592,423.39530061992247,0.4591177432482112,342.0128942378345,2461.712473925836,84.69080159470765,544251.069415171,104853.1041909782,1.0163582596909726,0.5013709748588717,75.10133337660353
415.574,1.0,372.962,2011.51,85.3899,500000,100000,1,1.0,85.3899,412.1913750425956,1.0381696539790986,386.9224558503441,1711.9639812360556,80.39206367983307,479609.79872989503,87265.67169395264,1.0292270004849495,1.0526849940747482,103.67476460358807
415.574,1.5,372.352,2011.51,87.9609,500000,100000,1,1.5,87.9609,415.17379434761295,1.5213776056574522,398.11286794063057,2024.8627755145203,66.0010056382471,501312.90050873975,100208.67443015908,1.036089618700157,1.4895600286645567,93.6886054879894
415.574,2.0,372.038,2011.51,89.2849,500000,100000,1,2.0,89.2849,427.871128340772,2.036905204858997,323.646578313136,2055.7912520794243,106.65225455152896,533362.4028554654,96888.87844167692,0.9611043508411172,2.106904522928781,88.89071339248073
415.574,2.5,371.847,2011.51,90.0918,500000,100000,1,2.5,90.0918,410.9361473116198,2.455925862866949,375.9413175440733,2019.8881242412472,104.58227001376552,481903.32603567024,97140.1197675912,0.98572847558597,2.4777352598815767,83.95099477994428
415.574,3.0,371.718,2011.51,90.635,500000,100000,1,3.0,90.635,402.7668112107701,2.857477120492219,376.9296769090123,2249.862141038341,76.39089085074795,491893.4965396542,110651.89270518535,0.9926782945801836,3.227138274185465,94.48550140493398
415.574,3.5,371.625,2011.51,91.0256,500000,100000,1,3.5,91.0256,398.7254350318137,3.3791884234278995,320.8961642593956,1780.7585486647552,76.38679539010563,513698.7547774148,106669.8263558674,0.974187006546234,3.5202608044027524,85.80268921067864
415.574,4.0,371.555,2011.51,91.32,500000,100000,1,4.0,91.32,419.41266906670063,3.8256819057863134,393.4508032507587,1631.2022616077015,98.25579059149688,514947.2774779687,105390.67965075432,1.0860383724083793,3.826176208529617,100.42986858985503
415.574,4.5,371.501,2011.51,91.5498,500000,100000,1,4.5,91.5498,406.6548589639402,4.178684885376275,408.3201994749048,1920.6635008062792,72.3965549854972,504649.2281118185,113591.6930387691,0.985193375018332,4.466480468840963,80.31511395176899
415.574,5.0,371.457,2011.51,91.7341,500000,100000,1,5.0,91.7341,425.7113518456506,5.004357238239526,335.87946675948945,1886.1908335457204,78.49810263576427,489952.335094881,111194.01978097224,1.050565036472879,5.2559799220096775,100.47792937207537
417.594,0.5,374.479,2011.51,78.993,500000,100000,1,0.5,78.993,455.26824722791423,0.5082715882766728,365.08391433141736,1621.602695492532,105.04176446001355,496986.5419634908,95270.69536634369,0.98998738286239,0.4531949638264757,77.31991789287251
417.594,1.0,372.784,2011.51,86.1388,500000,100000,1,1.0,86.1388,430.2160986597021,0.9996832929767372,365.592423630307,2001.986087560043,96.86254221270973,514140.5755352373,95997.84133976777,1.008027830411615,0.9768027594701046,81.71913949614832
417.594,1.5,372.173,2011.51,88.7141,500000,100000,1,1.5,88.7141,433.1325051073272,1.5707394977608344,459.64627613651874,1742.6037689270302,85.97823635996161,504085.8752871372,95441.84514362576,0.9717589532072004,1.572474071232088,85.73095804845987
417.594,2.0,371.859,2011.51,90.0402,500000,100000,1,2.0,90.0402,436.2311646444881,1.9927522280405965,345.17307464050094,2178.84930714172,98.4476569370214,509502.56278059504,98217.12996446429,0.9923020094344994,1.9586567362331329,81.75820447817117
417.594,2.5,371.667,2011.51,90.8483,500000,100000,1,2.5,90.8483,451.3609134015724,2.695283138831884,392.81352860189656,2083.69893619866,77.69913371707017,491957.8915717538,99058.75134707065,1.0638473871139116,2.5539686282447165,103.45009284284036
417.594,3.0,371.538,2011.51,91.3923,500000,100000,1,3.0,91.3923,425.18652461964456,2.893645664652754,375.0463302081862,1916.259845943084,106.9439602699958,505188.4372883816,99660.246318295,1.0193752895290458,2.957955824033033,75.397585559029
417.594,3.5,371.445,2011.51,91.7834,500000,100000,1,3.5,91.7834,380.4576248222192,3.394174198338791,345.44917801979244,1864.2126926479089,77.37382178675627,530968.3719312641,109271.58176870488,1.0815184983932151,3.262557356836844,90.07827159132846
417.594,4.0,371.375,2011.51,92.0782,500000,100000,1,4.0,92.0782,393.6075251840978,4.053633389964395,417.52564049901474,1856.6792791398725,93.08149100964482,497695.9004269639,108475.00599680838,0.9793210044390898,3.742799365249516,96.94185407525796
417.594,4.5,371.321,2011.51,92.3083,500000,100000,1,4.5,92.3083,405.1181663878969,4.42523864221873,381.1350665376098,2245.214761308466,93.05445485277396,511204.7828057962,95966.58300474536,0.9763640368179558,4.382032190918202,97.7612366916966
417.594,5.0,371.277,2011.51,92.493,500000,100000,1,5.0,92.493,386.2101342233455,5.161016230739306,407.2397733285506,1663.0035533536045,94.92679357919388,506380.91711841966,100403.29257728292,0.9125691358849312,5.218631883656731,81.09525427009187
419.615,0.5,374.306,2011.51,79.7219,500000,100000,1,0.5,79.7219,441.6856499805401,0.5056765763286037,315.9757832602441,2068.319170132447,66.4873420276003,468025.8663052986,97581.81804819626,0.8844396714611734,0.5383221850549649,92.33599350235882
419.615,1.0,372.61,2011.51,86.8725,500000,100000,1,1.0,86.8725,457.2798806555575,1.0220517917425382,391.72725322402863,2426.450904474644,96.47159063442436,507314.890648603,96511.24247080243,1.026489403494482,0.9602350802915198,89.42881974424056
419.615,1.5,371.999,2011.51,89.4512,500000,100000,1,1.5,89.4512,429.2194180615162,1.3515304293110604,355.36705126905736,1831.2958268642333,111.30432363994288,541806.4038753619,106046.19749434754,1.0285505631195284,1.5446349146347698,74.09955196400529
419.615,2.0,371.683,2011.51,90.7788,500000,100000,1,2.0,90.7788,412.1242595951768,2.0670687170726234,371.8956502922765,2260.0052270490564,92.33964729704697,517919.432349507,102545.52846541992,1.0742372834377771,1.9342802129902348,77.27294985265307
419.615,2.5,371.491,2011.51,91.5878,500000,100000,1,2.5,91.5878,374.4362505339114,2.3849389015325526,327.14542158562085,1831.5663805881195,99.02380801479556,486470.4325633617,106960.13346507231,0.988091525869544,2.444894398504716,107.5927257068718
419.615,3.0,371.362,2011.51,92.1324,500000,100000,1,3.0,92.1324,425.0962320831848,3.085082685815081,348.9056709687437,1971.093171710146,92.55214861596949,500016.1121635516,99208.88265759689,0.9936970919583884,3.1115784390695445,81.08095672801302
419.615,3.5,371.269,2011.51,92.524,500000,100000,1,3.5,92.524,408.3734834540656,3.4558381406515943,320.9769138433221,1905.9240324081047,81.48996984365736,497521.5269340026,95079.0565271206,1.046120492528077,3.431548610197303,78.21130167004728
419.615,4.0,371.199,2011.51,92.8191,500000,100000,1,4.0,92.8191,391.7935250102343,3.634876964287071,345.6799363755638,1937.6600259916545,112.2265075122956,492049.39965632313,100832.05513253072,0.9758052036197828,3.978985023437605,100.9006711790088
419.615,4.5,371.145,2011.51,93.0494,500000,100000,1,4.5,93.0494,438.2920303142064,4.377026633346793,396.6712086297328,1814.656090528676,119.36509674179976,493843.4074241461,93801.92060324442,1.046957978111117,4.569335453655171,95.45746595566712
419.615,5.0,371.101,2011.51,93.2342,500000,100000,1,5.0,93.2342,421.0698961992733,4.874705715761741,292.5923043659144,1901.944420677081,82.44735266378933,533447.4918726259,96657.46191133896,1.0208419775922657,5.125587104897913,92.21470561459272
421.635,0.5,374.135,2011.51,80.4461,500000,100000,1,0.5,80.4461,406.41950933493234,0.5189264000454854,421.9934429458165,2157.107119986219,67.84668965226483,491230.1210495584,94873.84155118345,1.00487639065138,0.5142623295305048,73.06369475443415
421.635,1.0,372.436,2011.51,87.6095,500000,100000,1,1.0,87.6095,454.0572962209938,0.9639923011489216,375.26282733589625,2176.0652350818427,86.5496878562763,481411.146458641,99475.13262115796,1.0061690383128952,0.9366919716330824,84.35581759569052
421.635,1.5,371.823,2011.51,90.1922,500000,100000,1,1.5,90.1922,416.7990416812439,1.408402696154608,437.4450637641583,1832.9094324528944,103.7717394119684,458798.41117972514,98968.51904519724,0.9682053848976808,1.3487807520671466,96.27338926750464
421.635,2.0,371.507,2011.51,91.5218,500000,100000,1,2.0,91.5218,417.9593071234569,2.032759273114296,314.07369783181446,1955.922797150107,77.21324857030972,511425.2726090276,104529.55713618288,0.9540421712640452,1.775899828578789,83.34691087882524
421.635,2.5,371.315,2011.51,92.332,500000,100000,1,2.5,92.332,411.0314116309292,2.39325996280991,450.1570756388942,2285.419621131316,84.39358996950338,513712.6659416419,97282.571418306,0.9784768600371776,2.235818567913382,92.10091310367132
421.635,3.0,371.185,2011.51,92.8773,500000,100000,1,3.0,92.8773,452.9887516352532,2.9246120229141472,453.0982888704638,2176.320664152099,117.08628589462948,485504.7396004476,99200.04761617782,0.920989910815817,2.9335961690081875,109.1426380240539
421.635,3.5,371.092,2011.51,93.2694,500000,100000,1,3.5,93.2694,405.5435931732332,3.4492446797434164,355.7735506711619,1808.1708508020267,74.79083342959595,521137.485899391,100170.69737591088,0.9493634437248236,3.584847455483413,87.4878391417187
421.635,4.0,371.022,2011.51,93.5649,500000,100000,1,4.0,93.5649,452.2722779889682,3.918899326689184,311.19959560898326,1749.6736084457891,98.74998298906038,526051.8521513,99400.58349598284,1.0161749985919433,3.895710022166048,95.78187295739968
421.635,4.5,370.968,2011.51,93.7956,500000,100000,1,4.5,93.7956,422.17023233476993,4.497624802151808,341.50268517320103,1860.7121015512448,98.72098353394094,497464.39291505946,95851.66664017696,0.9904754673239254,4.245223591212088,97.16437060063308
421.635,5.0,370.924,2011.51,93.9806,500000,100000,1,5.0,93.9806,428.8038763792777,4.710571769014683,384.0565088999327,2351.726663691874,87.89144606502728,479809.2331308019,96944.68218617234,1.008144204339661,4.538327587820209,99.51392752120384
423.655,0.5,373.964,2011.51,81.1656,500000,100000,1,0.5,81.1656,435.742152466852,0.5127683887401818,383.738137838376,2203.860472812009,85.53206811313706,509597.8503914216,99983.04981827857,1.043436761992917,0.5147198455733255,80.65155687591772
423.655,1.0,372.262,2011.51,88.3417,500000,100000,1,1.0,88.3417,435.2475733866581,1.005875880957905,481.468992739073,2236.067222397921,77.54076565932958,511960.60938492994,98963.60913572148,0.9389345852873138,0.978157839488318,92.44882656667588
423.655,1.5,371.648,2011.51,90.9285,500000,100000,1,1.5,90.9285,431.43927224932577,1.428750322236023,425.710307456467,2060.2838927303865,106.64045500470915,510191.79388802993,107574.95065969817,1.068994340694485,1.581931888107828,106.06486991038986
423.655,2.0,371.332,2011.51,92.2601,500000,100000,1,2.0,92.2601,404.1946932988179,2.1088092463208588,462.3719352465494,2248.409160536854,94.3892443649035,513746.7032372154,100518.9289214534,1.0447730552194563,1.8982024652955725,93.17435121364986
423.655,2.5,371.139,2011.51,93.0714,500000,100000,1,2.5,93.0714,475.0595286511356,2.4186507931164423,379.4165226769889,1830.5921783369024,94.74402535323232,505729.07222795545,89873.82246115996,1.0331420704303338,2.545304117042189,92.99450486495336
423.655,3.0,371.01,2011.51,93.6175,500000,100000,1,3.0,93.6175,434.97991427406,2.7757203619045265,373.6831585927751,1867.78149908488,95.34405734302018,514412.1644184471,97790.2279234404,0.8881062121319108,2.718841545841421,90.1953587314569
423.655,3.5,370.917,2011.51,94.0101,500000,100000,1,3.5,94.0101,402.5608914460073,3.593331880357511,307.59252398530305,2158.33437867862,85.4080527231599,476315.9129006637,97889.95732647117,0.9787246464200002,3.3702541865282845,82.54532883894821
423.655,4.0,370.846,2011.51,94.306,500000,100000,1,4.0,94.306,444.7712101836328,3.9902447470998768,361.43018435713975,1643.2482275708862,115.87202499117438,523544.1342021698,100721.562057124,1.026096975184939,3.805280762124953,84.28103220657847
423.655,4.5,370.792,2011.51,94.537,500000,100000,1,4.5,94.537,406.7079831000057,4.1385143845444485,374.91598256939307,2053.2013062761457,64.73265494835563,485880.6399100477,94094.16434834804,1.01055347721327,4.426701764110952,118.3648400249979
423.655,5.0,370.748,2011.51,94.7223,500000,100000,1,5.0,94.7223,413.2351534300879,5.1105840649940495,336.896884113158,1951.646032159681,98.34377802941928,444847.59626742016,90768.83982206056,0.964277384740938,5.232226425682146,94.4548679760169
425.675,0.5,373.794,2011.51,81.8806,500000,100000,1,0.5,81.8806,385.73492134278126,0.5313039759241528,387.84051068785664,2198.423094368024,106.39763079574362,521502.2924640658,101626.72207782423,1.025467524959797,0.5029702640067282,77.00256362800295
425.675,1.0,372.089,2011.51,89.0693,500000,100000,1,1.0,89.0693,401.46078261209584,1.0834404040650352,384.7355230278483,1728.2973957773902,66.6215618022323,491958.90085129737,99579.95706931896,0.9310249409760222,0.9393920308324072,77.94164607803725
425.675,1.5,371.474,2011.51,91.6602,500000,100000,1,1.5,91.6602,427.4591449921916,1.446336542540794,325.8080317536696,2061.7299725589937,117.3692561853282,530194.9145536475,111721.05842538964,1.0354245614468298,1.485992382518449,81.25023854004294
425.675,2.0,371.158,2011.51,92.9937,500000,100000,1,2.0,92.9937,432.30081597839,1.903460378986708,356.9822191227877,1725.5471245397034,97.86308636478569,511664.5071931018,105184.14664908036,0.9407991597711236,1.985389616724128,94.548540356609
425.675,2.5,370.965,2011.51,93.8062,500000,100000,1,2.5,93.8062,402.4835228414639,2.5386738053074773,404.3858215570687,2492.3201299653374,88.17595126856445,509300.10333240166,99281.14168886383,1.052394692471019,2.640325675125364,94.67642556592637
425.675,3.0,370.835,2011.51,94.3531,500000,100000,1,3.0,94.3531,443.8625013015791,3.242217488137099,335.64899328865573,2063.031226771636,83.54236893523563,495870.9119527824,100717.2559307534,0.9863023436769146,2.829757327448071,95.8220296144085
425.675,3.5,370.742,2011.51,94.7462,500000,100000,1,3.5,94.7462,443.7273278988442,3.523930637963481,304.15063219305216,1993.8115145541303,81.72430519881114,495102.1967442959,102825.24216045316,0.9113678172656184,3.2843610427114664,94.43657009280592
425.675,4.0,370.672,2011.51,95.0425,500000,100000,1,4.0,95.0425,392.3701290150229,4.098707458840753,374.13946825215817,2155.38557276537,92.17750679653274,476745.7117370625,97619.55746609134,1.0097792226931863,4.164277977172068,84.06654407542074
425.675,4.5,370.617,2011.51,95.2738,500000,100000,1,4.5,95.2738,441.78230106767296,4.763761865911816,321.1779289123161,2428.882736097268,68.49765217126854,514582.01159024256,93326.53472291642,1.0104000452871205,4.711148787848858,99.85269510446165
425.675,5.0,370.573,2011.51,95.4593,500000,100000,1,5.0,95.4593,453.9596845396618,4.869039207421651,375.8568630020733,1810.5307471090348,112.5896126540357,503089.0368309292,102024.39586275356,0.977101239865798,4.858606716137721,100.90756114847592
427.695,0.5,373.626,2011.51,82.5913,500000,100000,1,0.5,82.5913,435.9668035128085,0.4954002834974259,401.9439751505483,1818.1203467289592,64.68765449563108,488573.5328868821,98176.94668516373,1.0327197848998284,0.5062820479733324,88.04373895131627
427.695,1.0,371.918,2011.51,89.7925,500000,100000,1,1.0,89.7925,460.46430070031033,1.043451563776542,334.32402010653897,1961.9398657305287,91.05184479843236,494830.8686854664,97165.16447489844,0.9656848429176044,0.9869171011440352,85.12688041412324
427.695,1.5,371.302,2011.51,92.3874,500000,100000,1,1.5,92.3874,405.05052597769134,1.427889613986712,403.4345964958372,2209.292043931395,109.12339118453691,468377.7185529702,94507.98744496272,1.032279856904181,1.501010768113722,103.33004147369044
427.695,2.0,370.985,2011.51,93.7229,500000,100000,1,2.0,93.7229,408.88039000394696,2.204034659890649,375.36077441485696,1775.936720517422,103.97941633766786,496007.4498835157,92152.2069661441,1.000808783389406,1.9907975291720863,95.94914284732124
427.695,2.5,370.792,2011.51,94.5365,500000,100000,1,2.5,94.5365,373.6009901285268,2.5383371177537297,350.851675532012,1812.0559983330431,80.53281402079885,481059.2170146147,95678.3181068492,0.8681041972175569,2.5202962570166325,104.33303463630205
427.695,3.0,370.662,2011.51,95.0841,500000,100000,1,3.0,95.0841,418.0363750171955,2.940139419113536,326.9229975952419,2199.647203226653,95.02157922938888,497364.7260671046,96961.73500825884,1.0443433665456152,3.253474292139717,91.89018018459232
427.695,3.5,370.568,2011.51,95.4778,500000,100000,1,3.5,95.4778,426.9762037069523,3.5025168493427463,353.5330578739724,1804.49296752725,112.06876644380652,468908.5604257475,102936.22348267342,1.0292710544285846,3.445656088059513,102.25567958804984
427.695,4.0,370.498,2011.51,95.7745,500000,100000,1,4.0,95.7745,422.53063749441486,4.253761531263391,380.310120703792,1878.492195164511,104.4380331133371,492943.0236573189,97863.05187521385,1.0514092970041045,3.873700040498347,93.4356884008857
427.695,4.5,370.443,2011.51,96.0061,500000,100000,1,4.5,96.0061,417.9409701346714,4.280304253560391,364.7588349124539,2101.7710579242025,87.51756098630948,501284.9793725183,98166.1522834706,1.0171538291590467,4.303003749688941,118.00200841909208
427.695,5.0,370.399,2011.51,96.1919,500000,100000,1,5.0,96.1919,434.1341051717806,5.40175475206232,333.95366203451675,2100.2824425580025,107.21925807576066,507815.5588475201,105824.44107105747,0.988294274894659,5.131020534733891,90.20891972319308
429.716,0.5,373.458,2011.51,83.2977,500000,100000,1,0.5,83.2977,433.6658316508021,0.5398690497260966,373.7355466075513,2395.1579621399524,92.30464473099252,532484.4563805009,92487.74897690938,1.0371572152402884,0.492013631491839,71.39273575061112
429.716,1.0,371.747,2011.51,90.5113,500000,100000,1,1.0,90.5113,416.0605313311533,0.9848453640154136,356.8497669071768,2146.994081792581,100.40093045145682,471999.9356418203,104260.93441240946,1.0313904185083946,1.0603205701292242,80.49192514974256
429.716,1.5,371.13,2011.51,93.1103,500000,100000,1,1.5,93.1103,428.66540489531207,1.5145252513761127,401.0718047873939,2160.048983622513,103.99025507405156,482707.3409907918,101030.63308046263,1.07816919563505,1.484487088889688,88.38814573824601
429.716,2.0,370.813,2011.51,94.4477,500000,100000,1,2.0,94.4477,423.829039442432,2.1372278913446574,373.4746151080678,1851.0792985076089,87.71031026029841,480418.59668190347,97360.87012407878,0.9595976800384528,1.948928802779463,101.7513274404232
429.716,2.5,370.619,2011.51,95.2625,500000,100000,1,2.5,95.2625,434.3735964078911,2.769651985930967,430.1532733443685,1881.6629663721424,101.64541780321836,487120.4867811903,101512.81666074268,1.0551605394864068,2.7137621219684984,102.71015483687069
429.716,3.0,370.489,2011.51,95.8109,500000,100000,1,3.0,95.8109,418.6895655513381,2.728254022932242,297.76230911256505,1771.4051461160257,94.13720674905022,560858.3746260992,101442.57221406924,0.9867406143365244,3.0748390867667794,108.3617798867996
429.716,3.5,370.396,2011.51,96.2051,500000,100000,1,3.5,96.2051,411.6983132517225,3.5572381631593286,400.59501130134674,1936.7740883656809,125.62776936126534,470196.9614286631,98678.9861819504,0.9941797317403684,3.657282408780632,113.90308598468626
429.716,4.0,370.325,2011.51,96.5022,500000,100000,1,4.0,96.5022,415.3682220056208,4.163506901969059,348.57021066390604,2051.9977315671053,100.0557014201842,507519.5334773688,104511.18166862616,1.0292376517435662,4.23445402301352,100.33873340710032
429.716,4.5,370.27,2011.51,96.7341,500000,100000,1,4.5,96.7341,421.4434983578998,4.527173354749056,327.7315951745924,1919.4017974656035,84.77497982480006,468555.754224495,109101.42000259148,0.9652050776398324,4.666120763917005,87.87777332484286
429.716,5.0,370.226,2011.51,96.9201,500000,100000,1,5.0,96.9201,435.8894913742222,5.196370647457394,405.4905729015925,2065.7482525578234,110.19645166742242,414465.509469582,100932.8458510856,0.9969937564292278,5.102987799954792,99.30643039654
431.736,0.5,373.292,2011.51,83.9999,500000,100000,1,0.5,83.9999,430.7535362631312,0.4837011961494153,387.5964057676889,1769.0177868777105,66.20972403077067,455666.5484899136,94709.77193876552,1.0259601630015769,0.519993070626882,84.68241471258543
431.736,1.0,371.577,2011.51,91.2259,500000,100000,1,1.0,91.2259,439.47386656556745,0.9646628409178823,379.53000513523097,1909.680256088708,94.63496697452698,500053.0736864609,105001.32617936496,0.9835044699560728,1.059552364828671,82.49513137952245
431.736,1.5,370.96,2011.51,93.8289,500000,100000,1,1.5,93.8289,427.5331084081884,1.4610244141347273,355.5060272824875,1829.9019945657924,86.58992328291599,473303.7157158323,93253.15106557704,1.1118389692967057,1.4153357436200509,73.85451467104673
431.736,2.0,370.642,2011.51,95.1683,500000,100000,1,2.0,95.1683,452.3578820905667,1.9991129067710427,348.26481937466696,1936.389112779685,97.73067368844788,516922.6729411185,95797.77966493138,1.0023874595124491,1.9853365819370008,93.07402530532076
431.736,2.5,370.448,2011.51,95.9842,500000,100000,1,2.5,95.9842,438.7313542568132,2.3517684588451413,397.6984723656254,1964.593848084832,98.69100501957094,489434.0984359353,103772.40063724198,1.0176220893555228,2.579426382160129,97.34380881740988
431.736,3.0,370.318,2011.51,96.5334,500000,100000,1,3.0,96.5334,469.4559798807636,2.8507842423102456,403.9543928159486,2074.32932940892,98.91563722944998,526865.6978749784,108993.2873061598,1.103315723524347,2.8910444066161274,98.5877107185489
431.736,3.5,370.224,2011.51,96.9282,500000,100000,1,3.5,96.9282,439.3454542509263,3.583825459216098,368.29648275230494,1999.0276045070416,104.96103527998685,556618.504873349,90710.76129695593,1.0752509070678895,3.626107886914342,97.33237821104596
431.736,4.0,370.153,2011.51,97.2256,500000,100000,1,4.0,97.2256,413.4667462576426,3.770164079556644,365.3119273939166,1753.1183751513468,98.18732164518867,515111.34799727047,96254.18111965568,0.942343728937839,4.627405009088792,109.62807876764408
431.736,4.5,370.098,2011.51,97.4578,500000,100000,1,4.5,97.4578,407.3385182362089,4.3959084127666,337.1520768839558,1625.3261471294593,108.34562144370292,508428.6050670274,104358.67870694643,1.013858604486044,4.7174775264643785,96.15427791216982
431.736,5.0,370.054,2011.51,97.6441,500000,100000,1,5.0,97.6441,428.3844539648299,4.692255375798685,415.8771655309976,1819.6000092932763,91.7240756957973,524299.0894510802,92656.53487207348,1.0087580090055528,5.007863651589622,106.24751631438389
433.756,0.5,373.126,2011.51,84.6982,500000,100000,1,0.5,84.6982,392.3798512462667,0.5002934092430484,455.170326873828,1907.0432191888765,75.51641367655314,533568.3656393663,97790.52057921812,1.0276024640753387,0.4864630385767378,95.38494926031515
433.756,1.0,371.409,2011.51,91.9364,500000,100000,1,1.0,91.9364,462.5096125325655,0.9501121108670324,339.3485012221319,2332.5338776199533,83.90760446508125,490939.8350791254,106079.56922753064,0.9312225811632786,1.036099428862015,104.41818728992205
433.756,1.5,370.79,2011.51,94.5434,500000,100000,1,1.5,94.5434,424.8330620301895,1.486535262451806,421.7730182470982,2165.2231166953648,113.16198247789252,514742.69994456985,97404.7474574513,0.9680817511430688,1.4470068765622257,102.89981175442696
