hot_inlet_temperature_k,cold_inlet_mass_flow_kg_s,hot_outlet_temperature_k,cold_outlet_temperature_k,hx_1_heat_load_kw,hot_outlet_pressure_pa,cold_outlet_pressure_pa,hot_outlet_mass_flow_kg_s,cold_outlet_mass_flow_kg_s,hx_1_logarithmic_mean_temperature_difference_lmtd_k,hot_inlet_temperature_k_noisy,cold_inlet_mass_flow_kg_s_noisy,hot_outlet_temperature_k_noisy,cold_outlet_temperature_k_noisy,hx_1_heat_load_kw_noisy,hot_outlet_pressure_pa_noisy,cold_outlet_pressure_pa_noisy,hot_outlet_mass_flow_kg_s_noisy,cold_outlet_mass_flow_kg_s_noisy,hx_1_logarithmic_mean_temperature_difference_lmtd_k_noisy
375.17,1.68182,376.098,2011.51,72.1649,500000,100000,1,1.68182,72.1649,356.589024345036,1.7215794920453014,511.5997960614199,2045.7270882884031,71.9479746625981,522697.7351917839,104286.42388519229,0.9927690557515702,1.727348312749325,76.50797445007854
375.17,1.90909,375.968,2011.51,72.7122,500000,100000,1,1.90909,72.7122,376.4561385628989,1.810167714680412,442.6737320715331,2061.4866222962114,74.4463802601846,509181.2432703817,106126.74896046692,0.947444983147971,1.8062884056013813,66.508745490596
375.17,2.13636,375.865,2011.51,73.1465,500000,100000,1,2.13636,73.1465,360.4773431157107,2.00888598715574,387.8363323112159,1864.9505133618013,75.56357556954227,525997.7791011896,103467.8035356619,0.9962623583799622,2.1943790209102523,65.1227721982448
375.17,2.40909,375.767,2011.51,73.5625,500000,100000,1,2.40909,73.5625,345.0160257444832,2.3350172156034814,303.84497720248555,1969.512335095407,86.3198168082914,537613.9616454357,105426.54790591248,0.9783656028829576,2.4247402301926937,69.81505948304334
375.17,2.63636,375.7,2011.51,73.8449,500000,100000,1,2.63636,73.8449,350.4002146234586,2.616567813079125,332.1457602608972,2253.9663459451463,60.13947426907447,478851.06508097646,96421.43526501852,1.0276652305605338,2.746767148532307,63.55165124331988
375.17,2.86364,375.643,2011.51,74.0836,500000,100000,1,2.86364,74.0836,362.4137562602699,2.798206995249236,427.0708293856723,1715.3326857092263,64.18285988205862,474545.05552417465,108287.14279539546,0.932303580817726,2.825520846160696,62.97512335688792
375.17,3.09091,375.595,2011.51,74.2878,500000,100000,1,3.09091,74.2878,384.05839484692376,2.9946788805022786,335.33273201987976,2280.0213250048064,97.67284298560072,481917.6153027676,106844.37719770212,0.9824595486970394,2.961328599318823,69.2811302126216
375.17,3.36364,375.545,2011.51,74.4972,500000,100000,1,3.36364,74.4972,359.77523073119943,3.3464759521112595,385.5092624414937,2226.5695585411268,100.20754783924416,496009.2005402339,96960.01724904156,0.9690884169460752,3.4037419799373674,83.75910755137824
375.17,3.59091,375.509,2011.51,74.6478,500000,100000,1,3.59091,74.6478,370.56688702596017,3.4057795481082547,377.70342558770415,1937.240045522354,86.46348749138443,480323.6827502533,100771.07229034082,0.9243607509808346,3.912998749994345,70.51292249426533
375.17,3.81818,375.478,2011.51,74.7808,500000,100000,1,3.81818,74.7808,381.5694993195981,3.886222369909964,413.19843979521664,2107.846693488408,86.22048201115672,485770.10250633874,111832.44951420292,1.0368870465361697,3.8836146144175534,53.74677164898446
375.17,4.04545,375.45,2011.51,74.899,500000,100000,1,4.04545,74.899,370.2054347937058,4.350662797040602,385.9538785866559,1873.6136213739344,72.84520311290352,517839.0553481044,97196.23303501874,1.0311333963417166,4.004443541051306,74.02055775659267
375.17,4.27273,375.425,2011.51,75.0049,500000,100000,1,4.27273,75.0049,384.2204588013393,4.4049411549209445,403.4180332529992,2155.5104726382547,70.01432250478268,531230.6042343625,97986.3128224515,1.0086997875279382,4.05433454426747,76.56452103114238
375.17,4.54545,375.398,2011.51,75.1182,500000,100000,1,4.54545,75.1182,346.75373833573025,5.026541122309272,334.2186489251746,2178.4216818319496,79.04303158902827,452293.17089806165,97861.90217835996,0.9425453493291454,4.475989091083359,63.89374786236327
375.17,4.77273,375.378,2011.51,75.2028,500000,100000,1,4.77273,75.2028,378.4186143975794,4.692881307268381,440.00655293580655,2081.6103696722453,86.72167006186291,491963.95674123,101266.70154762513,1.042187540277601,4.720205216262908,85.47954689284944
375.17,5.0,375.36,2011.51,75.2798,500000,100000,1,5.0,75.2798,353.7295916681443,5.07675076500134,356.153058823922,2062.8845487269564,78.72251750572141,520530.48337539606,99679.39850691496,1.0083080440845895,4.905433685139878,83.64802713438782
377.19,0.5,378.234,2011.51,63.1484,500000,100000,1,0.5,63.1484,383.93769072248847,0.5072933181344578,363.5919085144816,1477.0972541088242,65.5272514737243,504516.1132749079,98529.27601431785,1.0180509643975302,0.4909827086610093,77.45956534818552
377.19,0.727273,377.242,2011.51,67.3356,500000,100000,1,0.727273,67.3356,359.5030886597208,0.7707867298022695,413.3831140808077,2155.3048107327822,75.81361585365683,450909.9479304582,97284.2719120433,1.0276499861892252,0.7739478440986141,67.71158563431888
377.19,0.954545,376.689,2011.51,69.6685,500000,100000,1,0.954545,69.6685,387.9567095864178,0.9397031870761526,390.24097833365937,2026.554538532088,90.13698122811468,536462.1763938932,97436.23211017708,1.0512363402954867,0.9100664895900616,69.50413606901635
377.19,1.22727,376.282,2011.51,71.3878,500000,100000,1,1.22727,71.3878,362.6149028664287,1.282282357512328,411.1941760586263,2440.3606430806985,77.60076248618454,489371.557547212,101844.4614413072,1.1505204763359729,1.2987893164024569,69.51579329728251
377.19,1.45455,376.054,2011.51,72.3501,500000,100000,1,1.45455,72.3501,341.9743121003159,1.440108559461115,367.04564685406285,2215.3335924057333,53.44075201903793,482580.21365640895,113040.48223947769,0.9489877117888664,1.5498943486757215,72.90821499121917
377.19,1.68182,375.885,2011.51,73.0622,500000,100000,1,1.68182,73.0622,378.40228902013087,1.6260936104620076,350.02378066320483,2067.643702684555,74.24703480615645,517436.2697865446,97995.86445831462,1.0382242061017075,1.8504397731519235,75.35396642379254
377.19,1.90909,375.755,2011.51,73.6105,500000,100000,1,1.90909,73.6105,381.2723007702213,1.7947801519943396,326.99274666807764,1943.6659979997803,95.33283298699624,497297.6227128197,96095.08737443696,0.9448253062418294,1.768189066004474,86.3234140504274
377.19,2.13636,375.652,2011.51,74.0456,500000,100000,1,2.13636,74.0456,338.9968233869308,2.260429432632748,370.5380296101424,2285.198304467242,60.1769727737706,434168.35349936667,100354.6256819042,1.095975046572451,2.142883799963707,69.66878545641633
377.19,2.40909,375.553,2011.51,74.4622,500000,100000,1,2.40909,74.4622,386.7138075879319,2.3514459850796507,357.27623227211643,1924.68589964718,50.0112446766012,541558.7908815638,96712.93373566844,1.018599422163042,2.3237178310974684,71.25657111379626
377.19,2.63636,375.486,2011.51,74.7452,500000,100000,1,2.63636,74.7452,364.8685373382761,2.719592337841616,408.30698354306,2220.334246051137,80.53114315714959,494318.8496027063,100600.32974106463,1.0179477136743926,2.6561623104319385,76.9576595559227
377.19,2.86364,375.43,2011.51,74.9842,500000,100000,1,2.86364,74.9842,417.2128047975598,2.939245251203187,375.5880755852396,1754.8803085190232,65.73988869375589,508103.9405279913,92929.29512416024,0.9940466791756662,2.712965149923118,87.37175900270005
377.19,3.09091,375.381,2011.51,75.1888,500000,100000,1,3.09091,75.1888,363.8437077131626,3.050382981902942,446.42762416892936,1864.794938374769,85.24617749184267,477400.5332371651,100831.83547379584,0.9215655340014574,3.3765723077579457,74.31146253130626
377.19,3.36364,375.331,2011.51,75.3985,500000,100000,1,3.36364,75.3985,357.87056127825593,3.337334774674069,289.24275394815976,2064.471297840891,91.28945356083858,485327.2230116694,89078.30198376474,0.9053720628033614,3.550419749576521,73.66209658003064
377.19,3.59091,375.296,2011.51,75.5494,500000,100000,1,3.59091,75.5494,368.8909810031382,3.5642972473112176,349.0322250904937,1972.2485530524257,78.24821915511426,478117.1602252672,105376.64555612544,0.9560176319792932,3.665553885418091,70.36469070157523
377.19,3.81818,375.264,2011.51,75.6825,500000,100000,1,3.81818,75.6825,377.3829904142989,3.997583961084858,365.31110313555706,1749.5578439662995,61.23402487920708,489434.22639770247,93852.26102469106,0.996519634209072,3.888311280985997,81.41174894915936
377.19,4.04545,375.236,2011.51,75.801,500000,100000,1,4.04545,75.801,378.5064324218693,4.073230373073095,334.4467087842113,1879.6751270978584,82.42068910191327,482535.43069213495,93933.16775053817,0.958370034981224,3.976180848455016,87.48082128619933
377.19,4.27273,375.211,2011.51,75.907,500000,100000,1,4.27273,75.907,353.845418599875,4.3225681996803695,362.9610128249049,2121.138151796185,77.51208329331001,517264.3830237448,108893.52741997017,1.0107055784441976,4.133788275830917,60.21811657069675
377.19,4.54545,375.184,2011.51,76.0205,500000,100000,1,4.54545,76.0205,365.4461984059435,4.374730348078032,334.40473722863686,2004.799703338212,85.16648125201631,504432.9799020439,100041.89166754392,1.0064660104651155,4.971478533312779,79.38886322601368
377.19,4.77273,375.164,2011.51,76.1053,500000,100000,1,4.77273,76.1053,383.9231335575578,4.797337618963288,366.6611096444369,2063.238583382772,69.68178981580151,490020.7899441008,103583.05601728738,1.0188384830824653,4.684495369185839,76.77428566706755
377.19,5.0,375.146,2011.51,76.1824,500000,100000,1,5.0,76.1824,389.0644851442584,5.111439962804282,410.3858296034194,1746.1107229940694,81.48951129438039,493271.5665107501,93757.0698651118,1.0394316684075589,4.923023303581171,77.08186578213
379.211,0.5,378.029,2011.51,64.0117,500000,100000,1,0.5,64.0117,363.4927986456616,0.5476872668138317,391.0093949962833,1988.5121850931148,64.31408288031233,480662.223774981,91057.45370899235,1.0645965523201528,0.5112793668853755,69.77813865431072
379.211,0.727273,377.036,2011.51,68.2069,500000,100000,1,0.727273,68.2069,381.43559171759534,0.6809516253518836,422.7512735592893,2099.6795984646565,72.53199387628234,483589.6022406598,111541.54787216986,0.9850848381016,0.7516640275705453,70.66255551972154
379.211,0.954545,376.482,2011.51,70.5435,500000,100000,1,0.954545,70.5435,375.08364466215016,0.9592706873842908,316.85118200760644,1839.8078776724828,70.23989077859615,500115.4017565063,96684.84050432578,1.0423535041200327,0.9432707678752928,78.19501777580979
379.211,1.22727,376.074,2011.51,72.2655,500000,100000,1,1.22727,72.2655,392.1412034098867,1.3022998750994423,363.8524000176613,1817.4985744888008,68.58806809495081,505792.9701243388,99274.2933693457,1.056432349517984,1.249628387329642,75.97186707625676
379.211,1.45455,375.846,2011.51,73.229,500000,100000,1,1.45455,73.229,390.4955045386479,1.4981198950860293,407.76966683310656,2314.9409007234603,69.24844137644972,529391.1107660681,108209.86882654742,1.0504333544304032,1.4359539557310743,84.18926055592144
379.211,1.68182,375.677,2011.51,73.9421,500000,100000,1,1.68182,73.9421,401.16941912254174,1.693477958184154,375.4195111757393,2157.5032364102995,79.81263467731746,476616.0317463411,105440.52401400164,0.94892061079737,1.7257186448361108,56.44685041227572
379.211,1.90909,375.546,2011.51,74.4911,500000,100000,1,1.90909,74.4911,362.1985636267243,1.8582502883451093,326.54499174917873,2165.0291712209173,92.00688502971336,522871.0379058605,102730.10258990752,1.0305043960809206,1.972235816441574,79.07273800453177
379.211,2.13636,375.443,2011.51,74.9268,500000,100000,1,2.13636,74.9268,363.5591191253558,2.04858969749575,375.0261610068791,1647.621598744846,70.71532581921028,474091.1005863226,93446.59927897136,1.0024402538033792,2.13525619524867,68.32053323422532
379.211,2.40909,375.344,2011.51,75.3439,500000,100000,1,2.40909,75.3439,383.8557009198355,2.3306394940491835,410.4292101934568,2127.4755535068384,69.54936891761338,524477.9294361558,101503.81410137238,0.9651919131554316,2.422388433708152,80.00110823568612
379.211,2.63636,375.277,2011.51,75.6272,500000,100000,1,2.63636,75.6272,352.5247127327446,2.820705362998412,342.018509944266,2536.205433386933,65.52656178187289,514935.3043194888,106415.90093916332,0.9655665886384216,2.691414632841523,80.70647461935756
379.211,2.86364,375.22,2011.51,75.8665,500000,100000,1,2.86364,75.8665,395.4726981687031,2.844485201883664,386.6151535091112,2178.287569694542,78.10454649427223,495536.90955052455,99919.0840440805,1.0718538899283694,2.813484712305477,92.06830023450792
379.211,3.09091,375.172,2011.51,76.0714,500000,100000,1,3.09091,76.0714,373.7378734438228,2.7831882501097267,455.3858449859153,2139.303600579317,78.33564276149448,473006.4839920651,95375.92358596268,0.952502031362551,2.952372699794468,64.42872011348487
379.211,3.36364,375.122,2011.51,76.2813,500000,100000,1,3.36364,76.2813,386.8276751924431,3.154673724245224,362.8432275856718,1925.9087117502504,87.46054575719553,489197.6456347184,107390.07570724354,0.9411979976672522,3.4911210337625755,80.86529435558131
379.211,3.59091,375.086,2011.51,76.4323,500000,100000,1,3.59091,76.4323,381.0629925503401,3.3450289418474908,337.0343695804659,2094.3771806748964,85.47212662263021,508078.2967852782,96042.071627738,0.9650685703801848,3.606462959952047,85.9874323589078
379.211,3.81818,375.055,2011.51,76.5656,500000,100000,1,3.81818,76.5656,397.3993024615299,3.710249605917968,378.2353776587276,1855.436056828371,68.72660556061669,482277.7011910438,109572.64692501372,1.0683173836115385,4.03505208362199,77.03142476593966
379.211,4.04545,375.027,2011.51,76.6842,500000,100000,1,4.04545,76.6842,420.7308680054204,4.010697467960473,433.24920571394944,1953.868459762028,79.22097268165388,515353.88226583577,104457.55143048197,0.913355038368152,4.013406810327933,68.59253196635851
379.211,4.27273,375.001,2011.51,76.7904,500000,100000,1,4.27273,76.7904,369.24239562367086,4.294091121348299,403.894093423825,1915.0310273640875,85.66722107350577,508386.6648269419,110592.60499343908,0.9888853741110794,4.5576058647027295,83.22497839254032
379.211,4.54545,374.975,2011.51,76.904,500000,100000,1,4.54545,76.904,368.2725893916302,4.677058118590727,378.5471642539659,2047.698779997938,65.78300514698736,491168.8364268136,102725.25762310032,0.9411467458752424,4.555273109381647,65.73048065436191
379.211,4.77273,374.954,2011.51,76.9888,500000,100000,1,4.77273,76.9888,401.573833380942,4.943895261666023,349.38131924294646,2059.183431083239,66.32955705817369,523925.896598879,94016.014148242,1.0709627754496724,4.720789203472538,74.32545369177124
379.211,5.0,374.936,2011.51,77.0661,500000,100000,1,5.0,77.0661,402.6806780739884,4.5325670845112525,401.95865878177744,2232.969395724091,65.44862048618891,551125.0227770355,104822.44116010625,0.9403808590420478,4.9628301730377045,77.72629934135217
381.231,0.5,377.827,2011.51,64.866,500000,100000,1,0.5,64.866,350.83873746050824,0.4984174194304666,357.6411382759835,2191.102262718549,52.24876524345423,484326.5470613847,102356.568809885,1.003776204409866,0.51990765845388,59.704779582793606
381.231,0.727273,376.831,2011.51,69.0696,500000,100000,1,0.727273,69.0696,393.1034851279385,0.7652750558955367,334.091038134305,2205.666116564238,65.6295135020595,485323.5022551705,101090.78569750822,1.0333861537164224,0.7738428972962677,71.69250490157866
381.231,0.954545,376.277,2011.51,71.4101,500000,100000,1,0.954545,71.4101,394.79548257943526,0.9546846483432012,412.8408260657753,1906.466488424856,73.30330410543485,427115.2548879521,107281.02141441016,0.9914421131602342,1.0384797583089989,67.32898204480831
381.231,1.22727,375.868,2011.51,73.1347,500000,100000,1,1.22727,73.1347,410.7983609390213,1.3053506590689663,395.4087357797755,1893.608104407797,74.99190143154173,514962.3933932154,101037.4219546124,0.9934355477586108,1.2079299010151991,68.706241633308
381.231,1.45455,375.639,2011.51,74.0998,500000,100000,1,1.45455,74.0998,414.69051723527326,1.483461199916174,390.7196274597485,1966.2500387318328,85.97385589344844,574273.3800931919,104674.69912724322,0.9831028711663076,1.3985292149798083,88.36106851516577
381.231,1.68182,375.47,2011.51,74.8139,500000,100000,1,1.68182,74.8139,362.8380632099793,1.6784391436681014,406.8155774390913,2546.9456890350584,86.53898594287448,488079.7328313671,99498.0670596663,1.0325048323846535,1.6900226665002267,72.5851421821486
381.231,1.90909,375.34,2011.51,75.3636,500000,100000,1,1.90909,75.3636,342.36007388201693,2.007190379305376,384.813514288478,1882.68284693206,63.82909513668289,499022.3174347178,93093.72645225204,1.0175081891766873,1.8591990866216976,79.52122146761006
381.231,2.13636,375.236,2011.51,75.7999,500000,100000,1,2.13636,75.7999,412.27493665268446,1.9743531401308303,353.8036447712173,2082.5347238715763,55.42387502268761,488500.9145491983,97625.46657688176,1.07285104041427,2.02840161551271,67.44158085901316
381.231,2.40909,375.137,2011.51,76.2175,500000,100000,1,2.40909,76.2175,341.82234903798485,2.3986086247828253,399.5655376589201,1873.2180266912508,71.881972502364,489827.35460412095,96476.05446803228,1.0913320481852269,2.281802279668753,71.7699893038623
381.231,2.63636,375.07,2011.51,76.5012,500000,100000,1,2.63636,76.5012,363.3154344589318,2.497827037355304,299.9912823753456,1829.643069990149,75.79292725562502,498835.536341215,96858.57922371132,0.9379668231507704,2.655423052357025,83.71025784619498
381.231,2.86364,375.013,2011.51,76.7408,500000,100000,1,2.86364,76.7408,362.4415336814727,2.9947451430013183,372.56376340836,1856.374343141184,82.79817309413446,491790.9943480971,92667.21142253498,0.9307400421876288,2.7855658531742704,80.25768930093037
381.231,3.09091,374.965,2011.51,76.9459,500000,100000,1,3.09091,76.9459,361.497676709087,3.4977334421949866,336.6908147079245,2226.5290412933296,86.48448643310478,482970.514806652,101173.0415468362,0.9595519644476096,2.981500882177438,75.34276000703038
381.231,3.36364,374.915,2011.51,77.1561,500000,100000,1,3.36364,77.1561,385.3097887674559,3.221410280222301,399.0562646255184,2180.6237957975363,85.06760741066051,538347.9147329645,97671.11422792696,0.9753577376835624,3.2023167793015967,83.83561434106394
381.231,3.59091,374.879,2011.51,77.3072,500000,100000,1,3.59091,77.3072,371.11882584976456,3.8106366378509375,394.3591174467061,1591.8406414489473,87.99027550087004,476096.7744270841,98051.47810095508,1.0160425238250173,3.5385364591464064,83.48696137105362
381.231,3.81818,374.847,2011.51,77.4407,500000,100000,1,3.81818,77.4407,407.2857421926072,3.63621365392471,334.9842006757379,1905.686935563628,54.68806152920985,482216.7449007479,99344.52412913751,1.0081127080597378,3.664588754808584,74.8844289643475
381.231,4.04545,374.819,2011.51,77.5595,500000,100000,1,4.04545,77.5595,439.91924047441,4.429899033291731,299.111189803691,2276.3651323752306,83.09652446047272,505456.5169808039,99325.16222262522,0.9192132474043762,3.8831725792713288,85.75935630496431
381.231,4.27273,374.794,2011.51,77.6657,500000,100000,1,4.27273,77.6657,385.1093322682648,4.403512202001009,412.2415273164953,2133.85861980598,79.27813442825614,502494.65770221327,96274.1740041804,0.9655648543099858,4.071800557089852,72.99156858815573
381.231,4.54545,374.767,2011.51,77.7794,500000,100000,1,4.54545,77.7794,398.0364203090798,4.369590953384073,382.3568143659549,1719.6912620089993,89.75450514785591,523018.6861744405,97157.4294114421,0.9925704014856572,4.980279777476763,81.28285329837227
381.231,4.77273,374.747,2011.51,77.8644,500000,100000,1,4.77273,77.8644,410.2641057550794,4.604310962774569,426.6157334275974,2165.0212606465284,86.47452301192686,527447.6189291686,91042.2435845561,1.0042851382736713,4.8684289446355695,83.59016300168484
381.231,5.0,374.728,2011.51,77.9417,500000,100000,1,5.0,77.9417,354.87269378823675,5.03387284307919,332.1255224618652,2059.573936110792,82.41676443633965,491129.7222299052,92830.06607400764,1.091030671262085,5.069464179427594,65.00379417579215
383.251,0.5,377.627,2011.51,65.7115,500000,100000,1,0.5,65.7115,400.9989235634524,0.538533028620033,336.11640649518296,1951.0222090862896,56.66626639611001,522202.68930765474,86344.1428333099,0.9974136728257712,0.4653987677982189,60.22806329619995
383.251,0.727273,376.63,2011.51,69.9206,500000,100000,1,0.727273,69.9206,373.9164354773398,0.7550475475922972,378.2798110154975,1947.503257405552,42.51770558456799,505181.40579504974,111006.07033533989,1.060648271928937,0.7626000965509437,80.00913836749102
383.251,0.954545,376.073,2011.51,72.2683,500000,100000,1,0.954545,72.2683,388.4336424468474,0.9086246450668504,407.6768059975364,2125.5487305973343,57.76668649601167,490250.838111893,97490.10210230992,0.9671898237150734,1.01160323323002,67.42148336725222
383.251,1.22727,375.664,2011.51,73.9958,500000,100000,1,1.22727,73.9958,392.84985065371154,1.1580310120529955,424.8135624321097,1822.0889241823645,78.49855636939908,492743.59348805406,106765.92338090368,1.1005769078058067,1.2160000767830283,74.95330520718183
383.251,1.45455,375.435,2011.51,74.9623,500000,100000,1,1.45455,74.9623,393.6631668544901,1.4651403601367277,360.0370492562012,1833.9677074007377,68.42565626869214,490629.93745352805,97067.86200777178,1.0155524393136048,1.4557951303935284,74.55712871730209
383.251,1.68182,375.265,2011.51,75.6774,500000,100000,1,1.68182,75.6774,352.063136656942,1.6344699491495889,462.7575128523341,2047.7647291715264,88.09951770777124,463431.6899341743,97002.48590217944,1.037638270187521,1.661831576326445,88.33634440337052
383.251,1.90909,375.135,2011.51,76.228,500000,100000,1,1.90909,76.228,351.4120387307679,1.858834890064228,360.6232417225732,2321.7445794306536,64.77698587248597,467327.34238775866,96455.2440152052,0.9899822786167812,1.949840183889049,80.93577789363229
383.251,2.13636,375.031,2011.51,76.6648,500000,100000,1,2.13636,76.6648,366.763285867078,2.253591149670002,367.3924197997695,1491.4032681753424,77.47220281696987,513618.7723579892,102062.34095072432,0.972018060211316,1.9209140139045933,72.50705855745416
